time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,tip_x,tip_y,tip_z,tip_relative_x,potential_energy,kinetic_energy,total_energy
2.13,-0.0892805524906,-7.22254360515e-05,-6.91356877558e-05,-0.00187711384369,-0.00075454194623,0.20148036571,0.00772503825901,-0.00154503852891,-0.00270628825975,-0.0015844769648,0.237960062603,0,0.637995112438,0.207315989815,34.6901276878,0.0562086308611,34.7463363187
2.14,-0.0872505840881,5.32524766017e-06,-8.40312232376e-05,-0.00190368003819,-0.000770266033161,0.204502489998,0.00778583638556,-0.00143205076114,-0.00260507826303,-0.00155967479581,0.23234551474,0,0.637686312203,0.203278447696,34.6894052573,0.0575309959112,34.7469362532
2.15,-0.0851907189165,8.35052614011e-05,-9.77383749971e-05,-0.00192917977966,-0.000785722655078,0.207459740211,0.00785082718176,-0.00130756013311,-0.00249317561642,-0.0015310354195,0.226648894113,0,0.637376970303,0.199161392789,34.6886735969,0.0588202731538,34.74749387
2.16,-0.0831016054042,0.000162354303693,-0.000110147847477,-0.00195351129142,-0.0008008749303,0.210352148478,0.0079195732964,-0.00117269186562,-0.00237159166125,-0.00149885165185,0.220871762085,0,0.637067457317,0.194964875251,34.6879335945,0.0600750331984,34.7480086277
2.17,-0.0809838925438,0.00024190794069,-0.000121160973266,-0.00197658236577,-0.000815688751004,0.213179572303,0.00799168487255,-0.00102844812126,-0.00224123027761,-0.00146338580741,0.215015715696,0,0.636758157829,0.190688998288,34.6871862085,0.061293942872,34.7484801514
2.18,-0.078838231566,0.000322198059225,-0.000130688534879,-0.00199830933203,-0.000830132489034,0.215941708902,0.00806681518388,-0.000875718447631,-0.00210289639774,-0.00142487186825,0.209082387625,0,0.636449470058,0.186333919943,34.6864324665,0.0624757636346,34.7489082301
2.19,-0.0766652774715,0.000403253276732,-0.00013864968995,-0.00201861610919,-0.000844176723505,0.218638109367,0.0081446563777,-0.000715290002916,-0.00195730441782,-0.0013835176721,0.203073446169,0,0.63614180543,0.181899854833,34.6856734636,0.0636193496703,34.7492928132
2.2,-0.074465690423,0.000485099309252,-0.000144970997274,-0.00203743334195,-0.000857793990292,0.221268192539,0.00822493535413,-0.000547857488685,-0.00180508643597,-0.00133950709498,0.196990595203,0,0.635835588089,0.177387075843,34.6849103606,0.064723645678,34.7496340063
2.21,-0.0722401369995,0.000567759299018,-0.00014958554045,-0.00205469761796,-0.000870958553221,0.223831258523,0.00830740980597,-0.000374032727877,-0.001646800256,-0.00129300220718,0.190835574145,0,0.635531254354,0.172795915757,34.6841443821,0.0657876843907,34.7499320665
2.22,-0.0699892913179,0.000651254103326,-0.000152432145309,-0.00207035076373,-0.000883646196608,0.226326501767,0.00839186443873,-0.000194353837397,-0.0014829371066,-0.00124414538403,0.184610157908,0,0.635229252116,0.168126768839,34.6833768139,0.0668105838478,34.7501873977
2.23,-0.0677138360263,0.00073560254657,-0.000153454686884,-0.00208433921612,-0.000895834038623,0.228753023651,0.00847810738635,-9.29395546708e-06,-0.00131392903514,-0.00119306135642,0.178316156846,0,0.634930040175,0.163380092346,34.6826090003,0.0677915444523,34.7504005447
2.24,-0.0654144631738,0.000820821637467,-0.000152601481279,-0.00209661346606,-0.000907500364794,0.231109844541,0.00856596683396,0.000180730506659,-0.00114015594385,-0.00113985918818,0.171955416689,0,0.634634087525,0.158556407977,34.6818423412,0.0687298458393,34.750572187
2.25,-0.0630918749628,0.000906926753573,-0.0001498247576,-0.00210712757064,-0.000918624480879,0.23339591528,0.00865528785589,0.00037535211048,-0.000961952243646,-0.00108463416984,0.165529818451,0,0.634341872583,0.15365630325,34.6810782889,0.0696248435866,34.7507031325
2.26,-0.0607467843892,0.000993931795284,-0.000145080204865,-0.00211583872984,-0.000929186584225,0.235610128086,0.0087459294739,0.000574245147875,-0.000779613107941,-0.00102746962084,0.159041278344,0,0.634053882355,0.148680432802,34.6803183446,0.0704759657972,34.7507943104
2.27,-0.0583799157769,0.00108184931153,-0.000138326588749,-0.0021227069237,-0.00093916765266,0.237751326853,0.00883776193791,0.000777118918244,-0.000593400314581,-0.000968438593567,0.152491747646,0,0.633770611556,0.143629519611,34.6795640546,0.0712827095824,34.7508467641
2.28,-0.0559920052115,0.00117069059938,-0.000129525432955,-0.00212769460583,-0.000948549349918,0.239818316836,0.00893066422939,0.00098371152698,-0.000403547669685,-0.000907605474867,0.145883212572,0,0.633492561678,0.138504356136,34.6788170065,0.0720446374765,34.750861644
2.29,-0.0535838009583,0.00126046583266,-0.000118640727368,-0.00213076646613,-0.000957313950689,0.241809728155,0.00902462125921,0.00119384628627,-0.000210297052613,-0.00084503516203,0.139217694165,0,0.633220238839,0.133305805435,34.6780788099,0.0727613696462,34.7508401796
2.3,-0.051156145823,0.00135123529909,-0.000105600453372,-0.00213189554184,-0.000965446965537,0.243697557455,0.00913573019274,0.00142008959212,-1.48326060555e-05,-0.000781476497255,0.132497294845,0,0.632953267769,0.128034873971,34.6773394531,0.0734333750368,34.7507728281
2.31,-0.0487104613449,0.00144336816362,-9.0043378326e-05,-0.00213100683233,-0.000972935317826,0.245403630787,0.00930182438117,0.00170426184665,0.000197972447381,-0.000715260158869,0.125724378372,0,0.632686805938,0.122693222017,34.6765300666,0.0740695105452,34.7505995771
2.32,-0.0462487772352,0.00153745351179,-7.12519297223e-05,-0.00212778003554,-0.000979719136887,0.246906357132,0.00951787912583,0.00206329977397,0.000457052765394,-0.000639040972944,0.118901410618,0,0.632414300777,0.117283431336,34.6755590261,0.0746820238755,34.75024105
2.33,-0.0437727090851,0.00163374266572,-4.87309421718e-05,-0.00212169149795,-0.000985660372921,0.248279859634,0.00976694923405,0.00242924392527,0.000763500277704,-0.000546937194983,0.112030528949,0,0.632136493589,0.111808091973,34.6744304941,0.0752671173333,34.7496976114
2.34,-0.0412837484235,0.00173347414287,-2.29709189597e-05,-0.00211253632651,-0.00099063345253,0.249499404221,0.0101892780038,0.00271440730288,0.00106657258952,-0.000446990736388,0.105113479107,0,0.631863768275,0.106269066966,34.6732755117,0.0758124846128,34.7490879963
2.35,-0.0387826429855,0.00183726171382,5.46034935148e-06,-0.00210037827182,-0.000994591822091,0.250744176322,0.0105315814734,0.00296817697362,0.00136347677501,-0.000344535087413,0.0981519608821,0,0.631609353464,0.100667543628,34.6722627849,0.0763066827088,34.7485694676
2.36,-0.0362682869106,0.00194327515976,3.62680181224e-05,-0.00208536918572,-0.000997536883768,0.252150413056,0.0106397315504,0.00318387223339,0.00162883807523,-0.0002462044604,0.0911478768597,0,0.631383622129,0.0950037753598,34.6715239788,0.0767378877505,34.7482618666
2.37,-0.0337393289888,0.00204964832054,6.8922960995e-05,-0.00206803314918,-0.000999566861002,0.253644961239,0.0106282785521,0.00333622866519,0.00182609405375,-0.000162881883258,0.0841035833956,0,0.6311869745,0.0892774923641,34.6710601617,0.0770995541858,34.7481597159
2.38,-0.0311957286565,0.00215617450554,0.000102800080728,-0.0020490772225,-0.00100085966449,0.255034251108,0.0107189815303,0.00343211421175,0.00195546223395,-9.88111491432e-05,0.0770217416508,0,0.631011851025,0.0834888608703,34.670767836,0.0773975677746,34.7481654038
2.39,-0.0286394320093,0.00226471256786,0.000137520884999,-0.00202902689196,-0.00100158848745,0.256196348817,0.0110051254966,0.00351358579503,0.00205357642597,-4.82040180489e-05,0.0699050257951,0,0.630849546343,0.0776392828489,34.670528089,0.0776456588712,34.7481737479
2.4,-0.0260722408888,0.00237640192752,0.000173128623809,-0.0020079830087,-0.00100183310636,0.25722414017,0.0113328911638,0.00361123365845,0.00215758027963,-5.9976417342e-07,0.0627559501334,0,0.630695590278,0.0717305723052,34.670277516,0.0778466000199,34.748124116
2.41,-0.0234952664261,0.00249132484691,0.000209807476357,-0.00198581954688,-0.00100159121605,0.258155857266,0.0116483371982,0.003727316088,0.00227799295629,4.96603763752e-05,0.0555769279192,0,0.630549043006,0.0657644685072,34.6699991489,0.0780013473327,34.7480004962
2.42,-0.0209094179898,0.00260930170477,0.000247723376475,-0.00196236867963,-0.00100082448633,0.258999033778,0.0119440221177,0.00385795609255,0.00241467430649,0.000104487612543,0.048370354297,0,0.630410515386,0.0597427268438,34.6696964708,0.0781102621419,34.7478067329
2.43,-0.0183155870579,0.00273015538717,0.000287003173307,-0.00193748141171,-0.000999485827353,0.25975178464,0.0122247335562,0.00399961441459,0.00256475952326,0.000163987764727,0.0411386427459,0,0.630281166732,0.0536671654452,34.66938027,0.078173490179,34.7475537602
2.44,-0.0157146953522,0.00285376530667,0.000327744720995,-0.00191103826705,-0.000997530857358,0.260410655635,0.0124960408927,0.00415002110959,0.00272543863114,0.000227649023372,0.0338842385124,0,0.630162244978,0.0475396820031,34.6690626194,0.0781911576844,34.7472537771
2.45,-0.0131076955758,0.00298005631332,0.000370028287118,-0.00188294429283,-0.00099492093383,0.260973083538,0.0127613006269,0.00430785195379,0.00289464548788,0.000294888563656,0.0266096218645,0,0.630054899142,0.0413622576433,34.6687544302,0.0781634301573,34.7469178604
2.46,-0.0104955594295,0.00310897475928,0.000413923799638,-0.00185312153666,-0.000991622739234,0.261437823522,0.0130215364449,0.00447230162479,0.00307101424169,0.000365236823398,0.0193173072728,0,0.62996012172,0.0351369557441,34.6684647118,0.0780905162167,34.746555228
2.47,-0.00787926534346,0.00324046820889,0.000459494441624,-0.00182150313218,-0.000987606963487,0.261804715845,0.0132760899476,0.00464278961991,0.00325365424241,0.000438358581927,0.012009841262,0,0.629878748073,0.0288659191868,34.6682005777,0.077972657861,34.7461732356
2.48,-0.00525978944523,0.00337447216425,0.000506797993303,-0.00178802965027,-0.000982847113902,0.26207432148,0.0135233104388,0.00481879734522,0.00344193827992,0.000514018317435,0.00468980005666,0,0.629811476904,0.0225513674217,34.6679675288,0.0778101212544,34.7457776501
2.49,-0.00263810000415,0.0035109029266,0.000555887017872,-0.00175264726391,-0.000977318733508,0.26224760556,0.013761080116,0.00499979244528,0.00363535382416,0.000592037901112,-0.00264021259182,0,0.62975889524,0.0161955937953,34.6677697943,0.0776031909204,34.7453729852
2.5,-1.51546048883e-05,0.00364965478728,0.000606808563786,-0.00171530708665,-0.000970999002703,0.262325709058,0.0139871591271,0.00518520260055,0.00383341481302,0.000672263509928,-0.00997756732661,0,0.629721501043,0.0098009631979,34.6676106416,0.0773521668264,34.7449628084
2.51,0.00260810081094,0.00379059992559,0.000659603745027,-0.00167596515756,-0.000963866610457,0.262309800538,0.0141993896552,0.00537441422548,0.00403561764585,0.000754544696845,-0.0173196108951,0,0.629699721283,0.00336990995407,34.6674926263,0.0770573633303,34.7445499896
2.52,0.00523073173712,0.00393358983313,0.000714307370751,-0.00163458271434,-0.000955901782051,0.262200987652,0.0143958041068,0.0055667819554,0.00424142513518,0.00083872349658,-0.0246636677154,0,0.629693925361,-0.00309506414249,34.6674177808,0.0767191092082,34.74413689
2.53,0.0078518142263,0.00407845749601,0.000770947690868,-0.00159112654,-0.000947086378958,0.262000269011,0.0145746735381,0.00576164150121,0.00445026618331,0.000924630373338,-0.0320070413632,0,0.629704434569,-0.00959139173846,34.6673877505,0.0763377482997,34.7437254988
2.54,0.0104704336705,0.00422501987098,0.000829546271135,-0.00154556926918,-0.000937404016892,0.261708511665,0.0147345213854,0.00595832231963,0.00466154313038,0.00101208423977,-0.039347016024,0,0.629731528449,-0.0161164418378,34.6674038888,0.0759136405258,34.7433175293
2.55,0.0130856834408,0.00437308039511,0.000890117987359,-0.00149788960381,-0.000926840171903,0.261326444104,0.0148741184446,0.00615615863007,0.00487464195453,0.00110089456697,-0.0466808579453,0,0.62977544888,-0.0226675217682,34.6674673223,0.0754471631593,34.7429144855
2.56,0.0156966635063,0.00452243139292,0.000952671119477,-0.0014480724241,-0.000915382260394,0.260854658335,0.0149924685899,0.00635449835501,0.00508894269559,0.00119086432817,-0.0540058169062,0,0.629836402539,-0.0292418792212,34.6675789939,0.0749387122875,34.7425177062
2.57,0.0183024791026,0.00467285631786,0.00101720752478,-0.00139610879986,-0.000903019688722,0.260293617101,0.0150887905404,0.00655271003935,0.00530382883081,0.00128179305488,-0.0613191277159,0,0.629914562253,-0.0358367043806,34.6677396907,0.0743887044386,34.7421283952
2.58,0.0209022394873,0.00482413180402,0.00108372287121,-0.00134199591562,-0.000889743873311,0.259643663962,0.0151624984565,0.00675018799057,0.00551869511247,0.00137347963701,-0.0686180117468,0,0.630010067606,-0.0424491321431,34.6679500621,0.0737975783516,34.7417476405
2.59,0.0234950568061,0.00497602952388,0.00115220691433,-0.00128573692543,-0.000875548234753,0.258905034927,0.0152131826997,0.00694635592582,0.00573295379092,0.00146572471227,-0.075899678502,0,0.630123025069,-0.0490762444319,34.6682106304,0.0731657968742,34.7413764272
2.6,0.0260800450784,0.00512831785704,0.00122264380447,-0.00122734075308,-0.000860428170244,0.258077870929,0.015240591322,0.00714066939607,0.00594603934327,0.00155833260892,-0.0831613272173,0,0.630253507843,-0.0557150726016,34.6685217972,0.0724938489709,34.7410156462
2.61,0.0286563193115,0.00528076337835,0.00129501241299,-0.00116682185166,-0.000844381008753,0.257162230696,0.0152446124703,0.00733261721954,0.00615741190256,0.00165111286498,-0.0904001484948,0,0.630401555523,-0.0623625999289,34.6688838474,0.0717822518254,34.7406660992
2.62,0.0312229947431,0.00543313217485,0.00136928666867,-0.00110419993453,-0.000827405952908,0.256158103807,0.0152252577311,0.00752172211657,0.00636655959591,0.0017438813723,-0.097613325966,0,0.630567173691,-0.0690157641853,34.6692969504,0.0710315530183,34.7403285035
2.63,0.0337791862152,0.00558519100064,0.00144543589724,-0.00103949968745,-0.000809504011099,0.255065423724,0.015182646386,0.00770754070232,0.00657299998396,0.00183646120057,-0.104798037979,0,0.630750333485,-0.0756714602858,34.6697611613,0.0702423327582,34.740003494
2.64,0.0363240076778,0.00573670827883,0.00152342515804,-0.000972750470221,-0.000790677922713,0.253884080698,0.0151169905494,0.00788966296444,0.00677628076921,0.00192868315348,-0.111951459311,0,0.630950971184,-0.0823265430077,34.6702764204,0.0694152061469,34.7396916265
2.65,0.0388565718203,0.00588745495919,0.00160321557341,-0.000903986014193,-0.000770932078953,0.25261393441,0.0150285811724,0.00806771133046,0.00697597991356,0.00202038610408,-0.119070762893,0,0.63116898783,-0.0889778297748,34.6708425538,0.0685508254576,34.7393933792
2.66,0.0413759898271,0.00603720524008,0.00168476464707,-0.000833244121113,-0.000750272441234,0.251254826244,0.0149177749173,0.00824133941223,0.00717170528204,0.00211141714872,-0.12615312156,0,0.631404248923,-0.0956221034992,34.6714592728,0.0676498824009,34.7391091552
2.67,0.0438813712547,0.00618573716371,0.00176802656857,-0.000760566367483,-0.000728706458814,0.249806591095,0.0147849819197,0.00841023050108,0.00736309390959,0.00220163161349,-0.133195709805,0,0.631656584177,-0.102256115478,34.672126174,0.0667131103608,34.7388392844
2.68,0.0463718240229,0.00633283309342,0.00185295250181,-0.000685997817794,-0.000706242986968,0.248269068608,0.0146306544621,0.00857409587742,0.0075498109716,0.00229089294099,-0.140195705544,0,0.631925787361,-0.108876588337,34.6728427391,0.0657412865753,34.7385840256
2.69,0.0488464545162,0.00647828008241,0.00193949085588,-0.000609586749236,-0.000682892206799,0.24664211378,0.0144552765854,0.00873267298967,0.00773154852668,0.00237907248144,-0.147150291891,0,0.632211616231,-0.115480219015,34.6736083353,0.0647352342413,34.7383435696
2.7,0.0513043677876,0.00662187014342,0.00202758753729,-0.00053138438989,-0.000658665547528,0.244925606834,0.0142593546584,0.00888572355079,0.00790802408954,0.00246604920809,-0.154056658931,0,0.632513792542,-0.122063681788,34.6744222163,0.0636958245228,34.7381180408
2.71,0.0537446678563,0.00676340042884,0.00211718618291,-0.000451444671815,-0.000633575611937,0.243119462323,0.0140434089206,0.00903303159422,0.00807897908402,0.00255170937454,-0.160912005498,0,0.632832002159,-0.128623631323,34.6752835223,0.0626239784416,34.7379075007
2.72,0.0561664580938,0.00690267333125,0.00220822837342,-0.00036982400003,-0.000607636105464,0.241223637411,0.0138079660025,0.00917440152625,0.00824417721946,0.00263594612886,-0.167713540947,0,0.633165895261,-0.135156705756,34.6761912817,0.0615206686297,34.7377119504
2.73,0.0585688416876,0.00703949651397,0.00230065382742,-0.000286581037955,-0.000580861769316,0.239238139305,0.0135535524182,0.00930965620618,0.00840340282776,0.00271865909789,-0.174458486922,0,0.63351508664,-0.14165952979,34.6771444124,0.0603869209261,34.7375313333
2.74,0.060950922175,0.00717368288136,0.00239440057656,-0.000201776509538,-0.000553268317842,0.237163031814,0.0132806890131,0.00943863508181,0.00855645919361,0.00279975395288,-0.181144079117,0,0.633879156092,-0.148128717815,34.6781417231,0.0592238157987,34.7373655389
2.75,0.0633118040388,0.00730505049823,0.00248940512242,-0.000115473018004,-0.000524872380301,0.234998441039,0.0129898863396,0.00956119240293,0.00870316690563,0.00287914196696,-0.187767569029,0,0.634257648907,-0.154560877029,34.6791819158,0.0580324895757,34.7372144054
2.76,0.0656505933543,0.00743342246757,0.00258560257603,-2.77348808815e-05,-0.000495691447054,0.232744560196,0.0126816409264,0.00967719553173,0.00884336225223,0.00295673957286,-0.194326225693,0,0.63465007645,-0.160952610571,34.6802635879,0.0568141354691,34.7370777233
2.77,0.0679663984819,0.00755862677514,0.00268292678095,6.13720192417e-05,-0.000465743820155,0.230401653594,0.0123564323932,0.00978652336514,0.00897689568212,0.00303246792851,-0.200817337405,0,0.635055916837,-0.167300520648,34.6813852343,0.0555700043778,34.7369552387
2.78,0.0702583307937,0.00768049610937,0.0027813104213,0.000151780368949,-0.000435048568208,0.227970059788,0.0120147213626,0.00988906488076,0.00910363034567,0.003106252497,-0.207238213431,0,0.635474615708,-0.173601211662,34.6825452508,0.0543014054566,34.7368466563
2.79,0.0725255054289,0.00779886766399,0.00288068511579,0.000243421544108,-0.000403625485338,0.225450193958,0.0116569481093,0.00998471781441,0.00922344073021,0.00317802264616,-0.213586185691,0,0.635905587079,-0.179851293322,34.6837419369,0.0530097064391,34.7367516433
2.8,0.0747670420687,0.00791358293067,0.00298098149929,0.000336225716845,-0.000371495054048,0.222842549541,0.0112835318854,0.0100733874747,0.00933621139936,0.00324771127218,-0.219858610424,0,0.636348214298,-0.18604738375,34.684973499,0.051696333705,34.7366698327
2.81,0.0769820657243,0.00802448748798,0.00308212929321,0.000430121950469,-0.000338678411703,0.220147699165,0.0108948708574,0.0101549856971,0.00944183584327,0.00331525445061,-0.226052869828,0,0.636801851074,-0.192186112555,34.6862380544,0.0503627720838,34.7366008264
2.82,0.0791697075305,0.00813143079253,0.00318405736609,0.000525038283462,-0.000305197320359,0.217366294954,0.0104913425872,0.0102294299376,0.00954021544454,0.00338059111743,-0.232166373679,0,0.637265822604,-0.198264123897,34.6875336344,0.0490105643864,34.7365441988
2.83,0.0813290955738,0.00823428489128,0.00328668705459,0.000620899136104,-0.000271074387278,0.214490171585,0.0100901391861,0.0102907126834,0.00962886777737,0.00344342739452,-0.238196560903,0,0.637739426803,-0.204278079426,34.6888581893,0.0476413114084,34.7364995008
2.84,0.0834588586898,0.00833386189751,0.00338963524535,0.000717489449655,-0.000236351966899,0.211432775628,0.00984987417006,0.0102910188379,0.00968365354727,0.0034996685413,-0.2441409016,0,0.638221937449,-0.210224657782,34.6902095943,0.0462566829954,34.7364662773
2.85,0.0855572530246,0.00843158617362,0.00349242353491,0.000814491956764,-0.000201106436703,0.208224546189,0.00970381771192,0.0102646282955,0.00971401871296,0.00354835326272,-0.249996903522,0,0.638712605723,-0.216100562752,34.691585653,0.0448584010668,34.7364440541
2.86,0.0876229591135,0.00852804449555,0.00359490582645,0.000911728680367,-0.000165402537013,0.20489861954,0.00959075669443,0.0102312033353,0.00973183463123,0.0035917283021,-0.255762113878,0,0.639210658823,-0.221902532928,34.6929840989,0.0434482336756,34.7364323325
2.87,0.0896548833706,0.00862343232989,0.00369703749877,0.00100910561444,-0.000129282996524,0.201469862553,0.00948742067802,0.0101946345901,0.00974263369993,0.00363173707304,-0.26143411715,0,0.639715301784,-0.227627339998,34.6944026005,0.0420279980187,34.7364305985
2.88,0.0916520394346,0.00871779416316,0.00379878712578,0.00110656540984,-9.27751287825e-05,0.197945938071,0.00938462040304,0.0101546269616,0.00974859869224,0.00366952536892,-0.267010534464,0,0.64022571926,-0.233271788809,34.6958387678,0.0405995595252,34.7364383273
2.89,0.0936135008324,0.0088111134958,0.00390011469079,0.00120406342934,-5.58980807172e-05,0.194331586198,0.0092785101286,0.0101100168262,0.00975029336166,0.0037056241572,-0.272489024004,0,0.640741077218,-0.238832718857,34.6972901574,0.0391648299197,34.7364549874
2.9,0.0955383814916,0.00890334738073,0.00400096817693,0.00130155651719,-1.86677235582e-05,0.190630317477,0.00916732997221,0.010059626704,0.00974755088852,0.00374019326471,-0.277867281967,0,0.641260524624,-0.244307006459,34.698754278,0.037725764726,34.7364800428
2.91,0.0974258273733,0.00899444011374,0.00410128453007,0.00139899810822,1.89005692694e-05,0.186845098058,0.00905016650872,0.0100024333713,0.00973990382583,0.00377319480622,-0.283143043754,0,0.64178319518,-0.249691567226,34.7002285958,0.036284360394,34.7365129562
2.92,0.0992750126513,0.0090843289181,0.00420099125926,0.00149633635506,5.67905094757e-05,0.18297863381,0.0089264705419,0.00993756877063,0.0097267850837,0.00380449623672,-0.28831408527,0,0.642308209096,-0.254983358644,34.7017105401,0.0348426511288,34.7365531912
2.93,0.101085137799,0.00917294648204,0.00430000785832,0.00159351364975,9.49842573984e-05,0.179033491552,0.00879586475199,0.0098642935292,0.00970761945808,0.00383392641561,-0.293378224246,0,0.642834674908,-0.260179382671,34.7031975087,0.0334027054583,34.7366002142
2.94,0.102855428501,0.00926022222597,0.00439824697344,0.00169046677263,0.000133462196778,0.175012152817,0.00865806471979,0.00978197437573,0.00968186403177,0.00386130446847,-0.298333321542,0,0.643361691344,-0.265276688304,34.7046868741,0.031966622562,34.7366534967
2.95,0.104585134944,0.00934608304023,0.00449561538228,0.00178712731209,0.000172202917074,0.170917039203,0.00851284526783,0.00969006883379,0.00964902496936,0.00388645399762,-0.303177282422,0,0.643888349213,-0.270272374091,34.7061759886,0.0305365283778,34.7367125169
2.96,0.106273531289,0.00943045379224,0.00459201484793,0.00188342219096,0.000211183295828,0.166750525577,0.00836002530225,0.00958811507918,0.00960866346205,0.00390920972822,-0.307908057782,0,0.644413733336,-0.275163590578,34.7076621901,0.0291145715027,34.7367767616
2.97,0.107919915246,0.0095132577261,0.00468734288784,0.00197927422435,0.000250378626274,0.162514947993,0.0081994603619,0.00947572477655,0.00956039668729,0.00392942035047,-0.312523645335,0,0.644936924502,-0.27994754268,34.7091428087,0.0277029189026,34.7368457276
2.98,0.109523607715,0.00959441680626,0.00478149347986,0.00207460267411,0.000289762762862,0.15821260929,0.00803103844214,0.00935257749835,0.00950389647813,0.0039469494805,-0.317022090741,0,0.645457001438,-0.28462149198,34.7106151713,0.0263037514465,34.7369189228
2.99,0.111083952478,0.00967385202761,0.00487435771708,0.00216932378401,0.000329308271233,0.153845783599,0.00785467724222,0.00921841596451,0.00943888694795,0.00396167570115,-0.321401488693,0,0.645973042797,-0.289182758948,34.7120766086,0.024919259283,34.7369958679
3,0.112600315931,0.00975148370161,0.00496582441738,0.0022633512887,0.000368986576119,0.149416720313,0.00767032205302,0.00907304172427,0.00936514165587,0.00397349215699,-0.325659983942,0,0.646484129163,-0.293628725072,34.7135244599,0.0235516370759,34.737076097
3.01,0.114072086855,0.00982723172295,0.00505578069132,0.00235659689308,0.000408768103984,0.144927647722,0.00747794395214,0.00891631110589,0.00928248059457,0.00398230593708,-0.329795772286,0,0.646989345048,-0.297956834921,34.7149560798,0.0222030791159,34.7371591589
3.02,0.115498676224,0.00990101581919,0.0051441124705,0.00244897072147,0.000448622418955,0.140380776399,0.00727753816546,0.00874813136206,0.00919076714264,0.00398803736138,-0.33380710149,0,0.647487780899,-0.302164598114,34.7163688432,0.0208757743291,34.7372446175
3.03,0.116879517042,0.00997275578444,0.00523070499826,0.00254038173633,0.00048851835139,0.135778302359,0.00706912253681,0.00856845698668,0.00908990505743,0.00399061922957,-0.337692272174,0,0.647978535092,-0.306249591214,34.7177601515,0.0195719011986,34.7373320527
3.04,0.118214064211,0.0100423716983,0.00531544328437,0.00263073812737,0.000528424118879,0.131122409992,0.00685273608301,0.00837728619972,0.00897983555188,0.00398999606312,-0.34144963864,0,0.648460715915,-0.310209459535,34.7191274381,0.0182936226209,34.7374210607
3.05,0.119501794433,0.0101097841307,0.00539821252543,0.00271994767193,0.000568307439719,0.126415274756,0.0066284376264,0.00817465760451,0.00886053448235,0.00398612335809,-0.345077609655,0,0.648933443542,-0.314041918869,34.7204681737,0.017043080716,34.7375112545
3.06,0.120742206127,0.0101749143334,0.00547889849271,0.00280791806792,0.000608135639,0.121659065633,0.00639630450275,0.0079606470238,0.00873200966493,0.00397896685875,-0.348574649191,0,0.649395851971,-0.317744757131,34.7217798724,0.0158223916098,34.737602264
3.07,0.121934819382,0.0102376844188,0.00555738788933,0.00289455724051,0.000647875747572,0.116855947327,0.00615643134447,0.00773536451991,0.0085942983317,0.00396850185859,-0.351939277109,0,0.64984709095,-0.321315835923,34.7230600964,0.0146336402112,34.7376937366
3.08,0.123079175918,0.0102980175277,0.00563356867853,0.00297977362425,0.000687494594171,0.112008082214,0.00590892893929,0.00749895160225,0.0084474647344,0.00395471253315,-0.35517006981,0,0.650286327862,-0.324753092015,34.7243064616,0.0134788750019,34.7377853366
3.09,0.124174839076,0.0103558379848,0.00570733038491,0.00306347642189,0.000726958891051,0.107117632032,0.005653923164,0.00725157862346,0.00829159789965,0.00393759130749,-0.358265660836,0,0.650712749572,-0.328054538748,34.7255166428,0.0123601028588,34.7378767457
3.1,0.125221393816,0.0104110714449,0.0057785643707,0.00314557584152,0.000766235313462,0.102186759323,0.00539155399226,0.00699344236291,0.00812680953736,0.00391713826024,-0.361224741435,0,0.651125564244,-0.331218267359,34.7266883786,0.0112792839302,34.7379676626
3.11,0.126218446735,0.0104636450292,0.00584716408868,0.00322598331362,0.000805290573367,0.0972176286276,0.00512197457488,0.00672476379436,0.00795323210175,0.00389336056525,-0.364046061078,0,0.651524003095,-0.334242448224,34.7278194762,0.0102383265834,34.7380578027
3.12,0.127165626087,0.0105134874526,0.0059130253137,0.00330461168942,0.000844091487761,0.0922124074311,0.0048453503899,0.00644578603284,0.0077710170027,0.00386627197147,-0.366728427944,0,0.651907322117,-0.337125332033,34.728907816,0.00923908244356,34.7381468985
3.13,0.128062581819,0.0105605291433,0.00597604635456,0.00338137542212,0.000882605041979,0.0871732668903,0.00456185845977,0.00615677245418,0.00758033296344,0.00383589232069,-0.369270709371,0,0.65227480373,-0.339865250877,34.7299513566,0.00828334154264,34.7382346981
3.14,0.128908985611,0.0106047023543,0.00603612824791,0.0034561907324,0.00092079844837,0.0821023823326,0.00427168663192,0.00585800497926,0.00738136451944,0.00380224710292,-0.371671832261,0,0.652625758382,-0.34246061927,34.7309481385,0.00737282759542,34.7383209661
3.15,0.129704530918,0.0106459412686,0.00609317493578,0.00352897575963,0.000958639200707,0.0770019335503,0.00397503291895,0.00554978251422,0.00717431065223,0.00376536704811,-0.373930783461,0,0.65295952609,-0.344909935099,34.7318962889,0.00650919342128,34.7384054823
3.16,0.130448933015,0.0106841820973,0.00614709342823,0.00359965069999,0.000996095124695,0.0718741048999,0.00367210489423,0.00523241953682,0.00695938355109,0.00372528775331,-0.376046610111,0,0.653275477907,-0.347211780496,34.7327940251,0.00569401652763,34.7384880416
