source_csv,sample_count,duration_s,tip_rms_m,tip_max_abs_m,x_rmse_m,z_rmse_m,final_x_error_m,settled,settling_time_s,control_energy,control_rate,solve_time_mean_ms,solve_time_p95_ms,solve_time_max_ms,saturation_rate,finite_outputs,minimum_uav_height_m,minimum_tip_height_m,maximum_abs_joint_angle_rad,maximum_abs_roll_rad,maximum_abs_pitch_rad,maximum_abs_ax_m_s2,maximum_ax_step_change_m_s2,thrust_min_N,thrust_max_N,torque_max_abs_Nm,rotor_motor_max_abs_cmd,anchor_active_any,observer_enabled,controller_mode,seed,scenario,mode,safe,failure_reasons
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_004\run.csv.gz,2401,12.0,0.10261905562565757,0.21784512438269313,0.0400607438803253,0.0005854609978502215,-0.04392594867739885,False,,0.3517348335960103,29.582174938376202,0.012661724281549352,0.0182,0.0461,0.0,True,3.1984618425972444,0.3784788509277635,0.05415055823038297,0.0,0.03334563224209089,0.5486974471267096,0.12765003686456106,129.77472000786864,130.04594479652243,0.5224784227708861,0.0,False,False,lqr,4,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_005\run.csv.gz,2401,12.0,0.09041639699541822,0.21510979539815925,0.04026060724023004,0.0005270343063637013,-0.02405040942625014,False,,0.3296577687954864,28.81410070698815,0.015499333610995416,0.0209,0.0507,0.0,True,3.1984455873851116,0.37928336788615036,0.05125561341103147,0.0,0.03457845110639909,0.5023208499219227,0.12758831822183136,129.7924835176679,130.03117318394902,0.47551765993032075,0.0,False,False,lqr,5,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_006\run.csv.gz,2401,12.0,0.09948275836350814,0.2195721314724541,0.040566933897508886,0.0005639734871478795,-0.024848545452086146,True,11.985,0.3471858636390013,33.56235597728209,0.012728488129945854,0.0168,0.0216,0.0,True,3.1984392120503196,0.37782895972850633,0.05011075445885561,0.0,0.03339185015330271,0.5465469978094141,0.1303482354327251,129.7741794465456,130.04782448822044,0.48717315757705587,0.0,False,False,lqr,6,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_007\run.csv.gz,2401,12.0,0.10722415640274453,0.24168480709429482,0.049953417798128515,0.0006975936877619283,-0.026557853892397787,True,11.985,0.4073824524091253,32.514195704332295,0.013234319033735946,0.0176,0.0726,0.0,True,3.198109781517818,0.3781325726540871,0.05138754916950167,0.0,0.0386369303029153,0.5729964819833745,0.11935464291055392,129.74223844484226,130.08227550766577,0.5555354123919034,0.0,False,False,lqr,7,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_008\run.csv.gz,2401,12.0,0.08546839396075145,0.18352912816679764,0.03381716430294073,0.0004285429931026689,-0.02897637596319369,False,,0.2981586965457981,35.06427134426331,0.014057434402332364,0.0204,0.0806,0.008329862557267805,True,3.1989824351705396,0.38005598919376915,0.048989696953969146,0.0,0.030981766722090704,0.5177069093023356,0.14265640702824028,129.77411128734528,130.00353569749234,0.46705668517722965,0.0,False,False,lqr,8,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_009\run.csv.gz,2401,12.0,0.09126873436571321,0.2151172092617988,0.03706922676726715,0.0005078176685044798,-0.01810951773925462,True,11.945,0.3167064813509597,30.300805234082787,0.01419866722199084,0.021,0.0427,0.008329862557267805,True,3.198526992483862,0.3789111259002056,0.04959542429231854,0.0,0.03181504141428052,0.5310321074239621,0.1294168297701817,129.77778248273935,130.0366116108771,0.492901584394726,0.0,False,False,lqr,9,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_010\run.csv.gz,2401,12.0,0.07747308347303343,0.1703588542805932,0.038583450566869855,0.00034717775645710534,-0.02821972335921924,True,11.935,0.30586690215014756,35.78050962787277,0.013357684298209077,0.0189,0.0375,0.012494793835901708,True,3.199094714032351,0.3801183056257852,0.04526060520154945,0.0,0.02888644740585355,0.48044960169734313,0.12568320760165175,129.81967261004294,129.98839668174395,0.4594978157976777,0.0,False,False,lqr,10,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_011\run.csv.gz,2401,12.0,0.09605089064055955,0.21754347970241902,0.03797605061805684,0.0005628410398081118,-0.0163207786627651,True,11.93,0.32889841352555205,29.40006013467096,0.013857434402332362,0.0212,0.0955,0.0,True,3.1984544523634426,0.3786729102672602,0.05148821397266747,0.0,0.03151636734811578,0.5281556635790522,0.12863418153945622,129.77363677932607,130.04938568876224,0.5109356757280492,0.0,False,False,lqr,11,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_012\run.csv.gz,2401,12.0,0.0936909257287601,0.21505694757898317,0.03847010455828079,0.0005402584425932364,-0.019189790260446205,False,,0.32945935728376174,31.27611675894913,0.013455768429820908,0.0183,0.0299,0.004164931278633903,True,3.1984813481335057,0.3790823158855207,0.05000304233575225,0.0,0.03233811715667981,0.5266874939651303,0.1371892844357081,129.7932314935451,130.04040494109864,0.5198043355192152,0.0,False,False,lqr,12,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_013\run.csv.gz,2401,12.0,0.0900601228188354,0.20759284942855702,0.03485116894589105,0.00048292139809125303,-0.015865744406826143,True,11.82,0.302896440787924,29.348418797893636,0.015021532694710536,0.0214,0.0267,0.0,True,3.198674649175125,0.3791524209481941,0.04849231041557117,0.0,0.031522641895507096,0.5060888287839342,0.11983458771210087,129.78067122657063,130.03408772312454,0.5103295756035668,0.0,False,False,lqr,13,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_014\run.csv.gz,2401,12.0,0.08767847381169784,0.19424400700876307,0.03478827294680704,0.00045989711404176856,-0.026223452306816553,False,,0.301390990680388,33.451681946724435,0.01325939192003332,0.019,0.0263,0.008329862557267805,True,3.1987958401020875,0.37935102595195097,0.04958541300357959,0.0,0.031249578253789708,0.5635532097380958,0.13788124388570927,129.78985689060164,130.01172895221146,0.5369480714375001,0.0,False,False,lqr,14,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_015\run.csv.gz,2401,12.0,0.09378384951458311,0.21042819044285208,0.038095288043695046,0.0005185521887726047,-0.03071450518883756,False,,0.3173932061680316,29.05015139447793,0.013372094960433152,0.0187,0.0531,0.012494793835901708,True,3.198495906035355,0.37864364444355675,0.05006991201510148,0.0,0.03317886096842515,0.5016536056278361,0.12387832893606376,129.78431411053165,130.0339572353218,0.4959985454819713,0.0,False,False,lqr,15,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_016\run.csv.gz,2401,12.0,0.09559466840211991,0.2204814870432182,0.040396784667739036,0.0005635845877574206,-0.02580672099292408,True,11.950000000000001,0.34261540897653353,28.937709618122206,0.012025197834235736,0.0161,0.0377,0.0,True,3.1984718374057235,0.37844785876087,0.04906102355537827,0.0,0.035100111076962155,0.5412508968094624,0.11651446272057656,129.76095111201536,130.05247081930867,0.4894733421679948,0.0,False,False,lqr,16,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_017\run.csv.gz,2401,12.0,0.09267518096515293,0.22762674547006842,0.042501221711329334,0.000541359489079642,-0.026964741879735632,True,11.945,0.3527570732616409,31.60520502844214,0.0150792586422324,0.0237,0.0582,0.004164931278633903,True,3.1983279138783978,0.3789755054301296,0.04917319485814864,0.0,0.034621904289802094,0.5166268671406258,0.13036859831179698,129.79062759303528,130.05147415807195,0.5633123656389879,0.0,False,False,lqr,17,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_018\run.csv.gz,2401,12.0,0.09455104384623961,0.21156155722643963,0.039836256451226064,0.0005472583020115122,-0.025653085794313635,False,,0.3422090583473856,32.71880129812293,0.012581674302374009,0.0155,0.0388,0.0,True,3.198513604540315,0.37889588700833643,0.049280452879833216,0.0,0.03523817498043155,0.5669782295413421,0.13037979396003435,129.7985766968782,130.03750582550953,0.5038967532646612,0.0,False,False,lqr,18,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LQR\gust_micro_adjust\seed_019\run.csv.gz,2401,12.0,0.08511410152589208,0.19756489271504094,0.03652685975543225,0.0004583803281126497,-0.011521633387255537,True,11.89,0.3031086673621179,31.416500459037586,0.012377884214910453,0.0158,0.0229,0.004164931278633903,True,3.1987326188807508,0.3797151409286612,0.0511633543993983,0.0,0.034814372883480785,0.5612324494672563,0.12781373689239395,129.80100279232616,130.0155129700841,0.5012651986963679,0.0,False,False,lqr,19,gust_micro_adjust,LQR,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_000\run.csv.gz,2401,12.0,0.13288403838315638,0.321557073758739,0.06835414186201237,0.0011673491894356716,-0.016007739120623476,False,,1.2486890495770808,133.30008743059162,0.7184197834235735,1.0346,1.3715,0.008329862557267805,True,3.1963885579977305,0.3785237938223298,0.0676727145787467,0.0,0.07877400157316462,1.1502961117745039,0.2232599491392242,129.59912644027295,130.2804716148504,0.6944766509685586,0.0,False,True,full,0,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_001\run.csv.gz,2401,12.0,0.15236115047326113,0.33837128467215083,0.07669634540166806,0.0013677566988090381,0.00291563940837003,False,,1.4320280547063844,138.65233319413164,0.6656104539775094,0.8261,1.725,0.004164931278633903,True,3.195974984511282,0.37813397255742404,0.07420454189821715,0.0,0.08307584083583501,1.2526126815080154,0.2233045592327313,129.57405378367702,130.33472962700202,0.7116003889091651,0.0,False,True,full,1,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_002\run.csv.gz,2401,12.0,0.1402377951727374,0.3198740713703727,0.0758249615741501,0.001234842069212657,-0.023357074449025905,False,,1.4232214924693978,132.66995328101754,0.6718985006247397,0.9123,2.2155,0.004164931278633903,True,3.19635600064888,0.37857148750156033,0.06553332635125361,0.0,0.07883563823177311,1.1767435197137388,0.22257173364627192,129.636917195017,130.29212122629812,0.6933507259740292,0.0,False,True,full,2,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_003\run.csv.gz,2401,12.0,0.14431187004841434,0.31308856888485215,0.07070973157915744,0.0011723181164799087,-0.005844779253029397,False,,1.3191194455532687,122.82572382038471,0.68902436484798,1.025,2.4975,0.0,True,3.1965899344004485,0.37749954799624513,0.07599433681795742,0.0,0.075583102654532,1.1210257743530954,0.2184471828010901,129.60930959132764,130.27496699629756,0.7126925172458046,0.0,False,True,full,3,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_004\run.csv.gz,2401,12.0,0.13643815170425894,0.3006743426347305,0.06790294096088068,0.001089199151008584,-0.03052071602646489,False,,1.2506912081040096,121.10950596092113,0.6683868804664723,0.9656,1.7058,0.0,True,3.1968016343438483,0.3779589287054692,0.06830172045833602,0.0,0.07239653179323689,1.061801689495876,0.22428731957487646,129.62132319443083,130.22488283610417,0.6947998733920591,0.0,False,True,full,4,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_005\run.csv.gz,2401,12.0,0.14696280845168797,0.3197896786036134,0.07784516200177317,0.0012486659499800997,-0.01032387187451933,False,,1.4204030547606488,121.01240248724277,0.6825821740941275,0.8062,2.4522,0.0,True,3.196401599068695,0.37812190596513406,0.07225344633243122,0.0,0.07798812413732106,1.132634252465847,0.22366492847057684,129.64115252060353,130.28143774013628,0.7129314955716255,0.0,False,True,full,5,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_006\run.csv.gz,2401,12.0,0.1363906103194363,0.31386700078299246,0.07264846325754803,0.0011361595047459016,-0.012036276205625196,False,,1.3412989500436252,131.14386081541596,0.669506830487297,0.7738,2.36,0.0,True,3.1966160128575276,0.37845991518223415,0.07048710698061812,0.0,0.07631504135520426,1.142999364991168,0.21112233576566786,129.64273999482305,130.26115586113843,0.729107870561936,0.0,False,True,full,6,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_007\run.csv.gz,2401,12.0,0.14091189363800322,0.33930257664159846,0.09152799828315587,0.0014563194371834131,-0.016218084755450946,False,,1.5992275343082945,134.18261358548222,0.7035788421491045,1.0085,1.8772,0.0,True,3.1956930385257154,0.37835864457672475,0.07160950413889756,0.0,0.08366414738954056,1.2803697255994386,0.2221233769012787,129.66502888258674,130.3498009711735,0.6885986366419593,0.0,False,True,full,7,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_008\run.csv.gz,2401,12.0,0.1386103828899312,0.3190514390571182,0.0653601120216103,0.0011611853764467296,-0.013306184656908027,False,,1.219729782072661,124.4834650413142,0.6793902124114952,0.9712,2.0849,0.004164931278633903,True,3.1964767965045677,0.37824303352219546,0.07061883213242946,0.0,0.07778912864282177,1.13112306813255,0.22193108658432348,129.62906702553056,130.25814370877367,0.6955296340302627,0.0,False,True,full,8,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_009\run.csv.gz,2401,12.0,0.14201240520073619,0.3151453180900129,0.07257994538130742,0.0011862712540758127,-0.0036474526106862193,False,,1.348907741935544,128.06243730735812,0.6719402332361515,0.9035,2.7167,0.0,True,3.196542521567208,0.37849871253692957,0.07246528664625805,0.0,0.07638962803039501,1.1266193924911732,0.2256040434668104,129.62307402880765,130.25899574269064,0.7005256229752094,0.0,False,True,full,9,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_010\run.csv.gz,2401,12.0,0.15577889951531343,0.37523858269684807,0.08673526628224884,0.0016033926661894707,-0.016048009042061384,False,,1.611495769412022,149.34540535491232,0.6623634319033737,0.8289,1.8983,0.008329862557267805,True,3.1949277876324453,0.3781978905746939,0.07751092784699001,0.0,0.09162492100888064,1.3991564557574176,0.25,129.555665765974,130.48432975935555,0.7365648381536745,0.0,False,True,full,10,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_011\run.csv.gz,2401,12.0,0.14296198362250723,0.3147366560660725,0.07160640291706521,0.0011756438661538274,-0.0022668830017935626,False,,1.3464653953645032,126.18821520481212,0.6685123698458975,0.9722,3.2506,0.0,True,3.1965952379237814,0.3784696493924418,0.07165646461506926,0.0,0.07614893291853402,1.1206869489939624,0.22507967450879218,129.61626564871187,130.2568644787919,0.7019850365629046,0.0,False,True,full,11,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_012\run.csv.gz,2401,12.0,0.1456932033350795,0.31481841064341054,0.07303888839522911,0.0012039723947256812,-0.004500171267825426,False,,1.3672899769545284,126.88412169612512,0.7607595168679716,1.1542,1.5771,0.004164931278633903,True,3.196563702996264,0.37833016718657075,0.07359281548459068,0.0,0.07578587130220335,1.123688427371207,0.22231632093102116,129.60456164745804,130.27201455223351,0.6952269032533127,0.0,False,True,full,12,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_013\run.csv.gz,2401,12.0,0.13644189000383197,0.31562361788325854,0.06892719120569281,0.0011324039600089742,-0.0019626940885086874,False,,1.2793523814599244,125.52834245935576,0.7363805081216159,0.9077,2.1049,0.008329862557267805,True,3.196515340664533,0.37839907448099575,0.07077135843246497,0.0,0.07646641848974282,1.1305325524375112,0.2285423832749287,129.62433508625537,130.2558192387601,0.7273623419004236,0.0,False,True,full,13,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_014\run.csv.gz,2401,12.0,0.14426408115460282,0.3073651147365172,0.06594989489850706,0.0011654674620892548,-0.012317934019374643,False,,1.2339783577753642,129.30335545173878,0.7265347771761765,0.933,1.3944,0.004164931278633903,True,3.1968670719412073,0.3780474444943487,0.07248378522684425,0.0,0.07375036346696313,1.0953518364079264,0.222585443133689,129.62500038312683,130.229623085502,0.7092494352020446,0.0,False,True,full,14,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_015\run.csv.gz,2401,12.0,0.14054549849876424,0.3144296993808392,0.07153447008482869,0.0011528117596561586,-0.015511278301530318,False,,1.3346305814600081,121.85467834774957,0.7331991670137443,0.8777,1.8214,0.0,True,3.1965755125997823,0.37838995399904196,0.0731527948484453,0.0,0.07584586972703193,1.1175765299704403,0.22753117944773327,129.61476334259766,130.2785065336431,0.689233088407803,0.0,False,True,full,15,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_016\run.csv.gz,2401,12.0,0.13574597198174537,0.31984424340156803,0.07759909298033683,0.0012133599460608848,-0.012841873959903438,False,,1.3704683226044796,117.54962826290304,0.7413395668471471,0.8756,1.9265,0.0,True,3.196238301957485,0.3794321948608936,0.0640596660487203,0.0,0.07794934232079895,1.1376354205282264,0.21925443306947823,129.66631955880462,130.2666218343654,0.6817097763310941,0.0,False,True,full,16,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_017\run.csv.gz,2401,12.0,0.14297857184114937,0.3299757195993255,0.08162130328315,0.0012876515473741203,-0.013579291492342271,False,,1.503100350459282,135.85199487268954,0.8576157017909204,0.9799,2.1981,0.0,True,3.1961594581280575,0.3787784166984681,0.06962734728786063,0.0,0.08199448855634298,1.1867839905449098,0.22554897868832724,129.59684819025338,130.30218425845163,0.7250285827021592,0.0,False,True,full,17,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_018\run.csv.gz,2401,12.0,0.15188065060057257,0.3234901111047753,0.07423175387309498,0.0013040849029344382,-0.012773174365985351,False,,1.418094438007061,129.15004308582715,0.8344361516034985,0.8962,2.1801,0.004164931278633903,True,3.1964974598315172,0.37752641828348,0.07787795436592675,0.0,0.07813919783492569,1.1506726589688512,0.23481982504840893,129.59234664984538,130.28268971191164,0.7352041009375101,0.0,False,True,full,18,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\approach_stop\seed_019\run.csv.gz,2401,12.0,0.14685009374632316,0.3165777607871366,0.0719433077921156,0.0012553863984208328,0.0009002558127320093,False,,1.318713042277167,131.9795696914241,0.8244403998334028,0.9328,1.9993,0.008329862557267805,True,3.1965880983399373,0.3778061800113457,0.07235405921339673,0.0,0.07692796411350465,1.1316897981216347,0.22264513944540987,129.60330817412998,130.25969183370609,0.7023797148304344,0.0,False,True,full,19,approach_stop,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_000\run.csv.gz,2401,12.0,0.016608216535534216,0.03382543244454009,0.011735888471909027,2.146263819944311e-05,-0.006153553252623883,True,4.0,0.015135895966237281,3.0231222888527816,0.7469340691378593,1.1059,2.041,0.01665972511453561,True,3.1999503871592165,0.3874879048925579,0.006938086417626185,0.0,0.009369367635545576,0.12607139162857517,0.03362501203488951,129.88042067085232,129.88910800786059,0.10378921055847667,0.0,False,True,full,0,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_001\run.csv.gz,2401,12.0,0.016466185986866746,0.0339726169952598,0.011893439728740438,1.3758062042367433e-05,0.014249985229807173,True,4.0,0.014704092055666754,3.5286229071056097,0.6718094543940025,1.0302,3.5044,0.029154518950437316,True,3.199968864104099,0.3876527220378498,0.009152840693681162,0.0,0.0065962618637876395,0.11966954994300098,0.037176603733054585,129.87794514256814,129.88816040048698,0.1370938385272637,0.0,False,True,full,1,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_002\run.csv.gz,2401,12.0,0.01774947628459184,0.04323152623954418,0.015702062031242414,2.8932428569960245e-05,-0.009541999643113037,True,4.0,0.01768531949757615,2.29615805222224,0.6710967097042899,0.9483,2.4521,0.037484381507705125,True,3.1999104907834894,0.3864338352641122,0.0069636916685394505,0.0,0.0119134357632341,0.11468410526206275,0.025774454376178944,129.87962381986455,129.89352242956096,0.12905175906495028,0.0,False,True,full,2,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_003\run.csv.gz,2401,12.0,0.010469320467241564,0.02294982017394534,0.00962082917429237,8.829518199591449e-06,0.006324940868454094,True,4.0,0.009324941284311623,2.490483399237084,0.653695335276968,0.8611,2.2124,0.02082465639316951,True,3.199982129096141,0.38824864223460454,0.004785816199164995,0.0,0.005939692966411027,0.08843774424257968,0.030338048132961024,129.8821601958723,129.88912495761087,0.08018160623180522,0.0,False,True,full,3,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_004\run.csv.gz,2401,12.0,0.014363778642726059,0.03815448338569005,0.009974709145802878,1.0956228303445218e-05,-0.018146056152177414,True,4.0,0.012014957314834644,1.5186434579884736,0.7074944189920866,1.0121,2.3138,0.01665972511453561,True,3.1999643018963724,0.3868609752746385,0.007549163606806321,0.0,0.007582148398188167,0.10784633517608475,0.02046764529668757,129.88240493253187,129.88962361815726,0.07856187271161198,0.0,False,True,full,4,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_005\run.csv.gz,2401,12.0,0.010495684732724202,0.02163091938699982,0.008499176298959792,8.233616836374644e-06,0.0011993348521479237,True,4.0,0.0064413940431750465,1.7507219088666128,0.6940142024156603,0.9568,1.361,0.04997917534360683,True,3.1999779108230415,0.38811107221169144,0.004600861892100324,0.0,0.005576428233232158,0.06757501528214307,0.02404495472661438,129.88164692963304,129.88764680814944,0.100274479181154,0.0,False,True,full,5,crosswind_hover,LS-DA-PMPC,True,[]
D:\Desktop\my_project\Simulation of Anti-Sway Control for a UAV-Suspended Multi-Link Cutting Device under Wind Disturbances\artifacts\s5b\random\LS-DA-PMPC\crosswind_hover\seed_006\run.csv.gz,2401,12.0,0.011832327643452373,0.035064452920915784,0.012750149459709587,1.9291751137053187e-05,2.400867228870466e-05,True,4.0,0.012741479501720884,2.350075694546271,0.6650828821324448,0.8661,1.8418,0.029154518950437316,True,3.199940558265924,0.38814456558578964,0.008961992233222032,0.0,0.009323732142508402,0.11830195413542556,0.026021961270658214,129.87982998511717,129.89229032418928,0.11367300353248541,0.0,False,True,full,6,crosswind_hover,LS-DA-PMPC,True,[]
